X,Y,T (degC) @ t=0,T (degC) @ t=10,T (degC) @ t=20,T (degC) @ t=30,T (degC) @ t=40,T (degC) @ t=50,T (degC) @ t=60,T (degC) @ t=70,T (degC) @ t=80,T (degC) @ t=90,T (degC) @ t=100
6.501314371419832E-4,6.813937017970384E-4,20.000000000000284,20.004065525375665,20.05031017778515,20.163384157147505,20.357900799176775,20.63630959808995,20.97315402876103,21.375806749688195,21.840676170782785,22.361535611617,22.928029667047667
0,9.999999999999994E-4,19.999999999999886,20.0040959315877,20.050553852105452,20.164013429305896,20.35903647059081,20.63800864038734,20.975431180735256,21.37865145756996,21.844050626822195,22.36538696640787,22.93229943808916
0,0,19.999999999999886,20.004059654128298,20.05026636561189,20.163275710148298,20.357712302626396,20.636037227934423,20.972799322271726,21.37537571033124,21.840178520488564,22.36098239064779,22.927431442513523
0.001000000000000012,0,19.999999999999886,20.004039963626553,20.050100409127026,20.162835385918072,20.35689961678952,20.634797421099677,20.97111196727252,21.373237832900543,21.83760866397995,22.358012791424642,22.924101857170285
7.372831669650299E-4,0.0015165112098998327,20.000000000000455,20.004112081454366,20.050677585349547,20.16432477047954,20.35958580863229,20.63881378939533,20.976492389210364,21.37995628933902,21.845574865187075,22.367101158088076,22.93417383444097
0,0.0019999999999999987,19.999999999999886,20.00418070672407,20.05122026622422,20.165716115651037,20.36208171320976,20.64252806097909,20.981449454191136,21.386124568051457,21.852864600764406,22.37539193254321,22.943335643017008
0.002000000000000013,0,19.999999999999886,20.004005271419544,20.049800328781373,20.162028554360575,20.355394501024364,20.632480367881953,20.967936476544708,21.36918912907737,21.83271356021794,22.352326019392365,22.917695143573212
0.001513374018744874,8.904572990853603E-4,20.00000000000051,20.004048672643705,20.05016354099223,20.16298873524846,20.357161446171574,20.63516919690136,20.971588826454536,21.37380851552166,21.83825728698116,22.358722443518673,22.924857249960326
7.772847092385315E-4,0.0024879224896734407,20.000000000000455,20.004204478915142,20.051402594074716,20.166175415074406,20.362893132764384,20.643718907776076,20.983020844029625,21.3880589840972,21.855127023701357,22.377939404172423,22.946124493136722
0,0.002999999999999998,19.999999999999886,20.004306563287685,20.052202924050107,20.168218316875652,20.366544943085557,20.6491369872586,20.990234705985472,21.397016072620602,21.865691196528815,22.389931599317833,22.959353764733237
0.0025556103661739135,8.061595911168615E-4,20.000000000000455,20.004004890291185,20.049786086884694,20.161975471098458,20.355273530879856,20.632265728230777,20.967612629700454,21.368742262207547,21.832135558332254,22.35161448967881,22.916853235327096
0.003000000000000014,0,19.999999999999886,20.003963481830567,20.04943069713471,20.161023549231345,20.35350299495741,20.629546733177392,20.963893171210714,21.364007803182915,21.826419907887896,22.344983489585275,22.90939177328073
0.0015299613977541096,0.0019817567414819773,20.000000000000455,20.004121719885006,20.05074196065806,20.16447243525687,20.35982377616807,20.63913179136989,20.976877816202375,21.38039018463354,21.846035741377477,22.367569020050723,22.9346330520616
0.0022317867625876574,0.0015462975804903779,20.000000000000284,20.004058850990702,20.05022796445678,20.163130190122445,20.35737834058517,20.63544239699604,20.971899896331365,21.374132731666123,21.838568989155533,22.358999372543565,22.92508358581597
7.960813877990102E-4,0.003489800915449306,20.000000000000455,20.00433935323133,20.05245406184639,20.16885089598236,20.36766281647425,20.650778422032943,20.99240179380695,21.39968538628682,21.8688151899446,22.393451662559244,22.963210087646075
0,0.0039999999999999975,19.999999999999886,20.004471248345624,20.053479854838997,20.171459261944108,20.372311728286036,20.65765919372285,21.001546072898805,21.411020473310543,21.88216366955936,22.40858341069037,22.97988183958722
0.0035251758753330697,8.096870467015606E-4,20.000000000000455,20.003962479489758,20.04940941740216,20.160949190324573,20.35333874509996,20.62926072028324,20.963466493856174,21.363424022504205,21.8256698511413,22.344065093230313,22.908309727049186
0.0040000000000000036,0,19.999999999999886,20.003917682928545,20.049017180372232,20.15988776626483,20.351348233972317,20.626182534616817,20.959233174460223,21.358009536142845,21.819104247149426,22.33641705875266,22.899672556780104
0.0015998626715049036,0.00297384674325543,20.000000000000455,20.004225837414538,20.05155755693221,20.166552500117007,20.363538472383254,20.644637711620362,20.984202342535923,21.389476824540168,21.85674330596214,22.379713364724637,22.94801891524793
0.003063650569840929,0.0016125357361945957,20.000000000000455,20.004027150063962,20.04994881170859,20.162372772359504,20.355955069830998,20.63323779954345,20.96886428542257,21.370245966051186,21.833851342346406,22.353499181014058,22.918867287743637
0.0024963374604244602,0.0024405785345730947,20.00000000000051,20.00412280971352,20.050726445315377,20.16439722477179,20.35963395589482,20.638775617260364,20.9763229434011,21.3796064593742,21.84500357697931,22.3662801667474,22.933090763649545
8.004313317662311E-4,0.004492790937129312,20.000000000000455,20.004513426474944,20.053801648347076,20.17226874120462,20.373741247565988,20.65975757486831,21.004316075558336,21.414432422795187,21.886157211088232,22.413084079458088,22.984813566229832
0,0.004999999999999997,19.999999999999886,20.004674061952585,20.05504060566659,20.175407085599204,20.379318940826238,20.66799443178718,21.01524388684959,21.427958184504575,21.902064292990758,22.431094710167883,23.004636227421543
0.004507967908014219,8.130749650436192E-4,20.000000000000455,20.003916385909974,20.04899171883295,20.159799815134136,20.3511550050697,20.62584708200717,20.958733617830035,21.357326875697083,21.81822791939203,22.335344741712788,22.898409753571798
0.0050000000000000044,0,19.999999999999886,20.003869606276112,20.048574533246324,20.158660357045108,20.34900226524593,20.622497187643887,20.954104748276734,21.351381267208126,21.810990107806674,22.326883612375468,22.888823962897163
0.0015985884906922296,0.003984235217063942,20.000000000000455,20.004373414997247,20.05270702773015,20.16947635037434,20.36874983216717,20.65234986676694,20.994449602891336,21.40217605138895,21.871693834152666,22.396655647863213,22.966679163241395
0.004030739163951412,0.0016275181279703564,20.000000000000455,20.003982835687907,20.049554425475833,20.16129697724017,20.353924944712674,20.630081991462646,20.96450716526431,21.364653656951702,21.827048507129405,22.345551890719264,22.909869127289824
0.0023917516943648136,0.003472126155726852,20.000000000000455,20.00425141847211,20.05173835651044,20.166984885617808,20.364266181515973,20.64565659760916,20.985493185779035,21.39100236862089,21.858454710734748,22.38156065213542,22.94995860105388
0.003549857989750093,0.0024491817607624217,20.000000000000455,20.004072782056028,20.050293081851407,20.163230623554625,20.35745508261408,20.635417439387197,20.971716229680055,21.373727597042773,21.837889371767744,22.358008334926865,22.923764328098855
0.0031423477687198727,0.00316353347675647,20.000000000000284,20.004171339958816,20.05108648733551,20.16528556181919,20.361173724501555,20.640994824585732,20.979206796008384,21.383103579075396,21.84903269942606,22.370749921479216,22.937914414441423
8.030531359727923E-4,0.0054944116362925,20.000000000000455,20.00472541940576,20.055430104679033,20.176384584311904,20.381042645272657,20.670522180152147,21.018578524742964,21.432063704232917,21.90686805848395,22.436507307883176,23.010566419716895
0,0.005999999999999997,19.999999999999886,20.004915170912284,20.05688069047318,20.180044438849677,20.3875287074099,20.68007934712398,21.03123717002444,21.44770978872191,21.925246186857805,22.457293313484968,23.033422245484303
0.005506202698491457,8.125997222971467E-4,20.000000000000455,20.00386760926466,20.04854117963123,20.158548511443314,20.348760303159054,20.622081138679107,20.95348880234701,21.35054328602604,21.809918154106867,22.325575581098235,22.88728699206422
