X,Y,T (degC) @ t=0,T (degC) @ t=10,T (degC) @ t=20,T (degC) @ t=30,T (degC) @ t=40,T (degC) @ t=50,T (degC) @ t=60,T (degC) @ t=70,T (degC) @ t=80,T (degC) @ t=90,T (degC) @ t=100
6.501314371419832E-4,6.813937017970384E-4,20.000000000000284,20.00792462856714,20.078852832439793,20.23416996530841,20.48148239448585,20.815800480593225,21.207964994840438,21.662393212310064,22.172869927443628,22.73207295327086,23.329742758502903
0,9.999999999999994E-4,19.999999999999886,20.007936155290224,20.07891951738094,20.234316096688303,20.481715013315636,20.81611474008872,21.208354074699628,21.662846567541123,22.17337537597001,22.7326188214559,23.33031926939276
0,0,19.999999999999943,20.007914643469007,20.078795052341263,20.23404333553441,20.48128080742987,20.81552813350629,21.207627797354746,21.662000303030993,22.172431864787598,22.731599855424747,23.3292430999183
0.001000000000000012,0,19.999999999999886,20.00791464320929,20.07879505153187,20.23404333436946,20.48128080616425,20.815528132313943,21.207627796314114,21.662000302182605,22.17243186412543,22.731599854920773,23.329243099538076
7.372831669650299E-4,0.0015165112098998327,20.000000000000455,20.007964145390588,20.079081388057148,20.234670763245106,20.482279537988802,20.816877347967647,21.209298210586496,21.663946642035057,22.174601831514565,22.733943336018683,23.331718123545386
0,0.0019999999999999987,19.999999999999886,20.008000806724624,20.079293274544284,20.235134901288745,20.4830181971966,20.817875093260454,21.210533372267605,21.665385740516342,22.176206205598874,22.73567594476964,23.333547947668535
0.002000000000000013,0,19.999999999999886,20.007914643342588,20.07879505195018,20.234043334972228,20.48128080681971,20.815528132931775,21.207627796853217,21.662000302621834,22.17243186446808,22.73159985518123,23.329243099734185
0.001513374018744874,8.904572990853603E-4,20.00000000000051,20.007931699102073,20.07889373808223,20.234259605454668,20.481625088627652,20.815993255775197,21.208203667371606,21.662671313610986,22.173179984638637,22.732407805349908,23.330096407932444
7.772847092385315E-4,0.0024879224896734407,20.000000000000455,20.00804810730432,20.079566431113278,20.235733057640402,20.48396995413168,20.81916051574865,21.21212452591743,21.667239492468696,22.178272764261294,22.737907612317088,23.335904783953538
0,0.002999999999999998,19.999999999999886,20.00810894682968,20.079917412485486,20.23650131568769,20.48519206047996,20.820810795605837,21.21416708850387,21.669618961707954,22.18092524299135,22.740771901837377,23.338929644915197
0.0025556103661739135,8.061595911168615E-4,20.000000000000455,20.007928621353813,20.078875933521374,20.234220589929862,20.48156298269987,20.81590935367359,21.208099790077654,21.66255027646457,22.17304503997974,22.73226206974573,23.329942491567863
0.003000000000000014,0,19.999999999999886,20.007914643257095,20.078795051684608,20.234043334590694,20.481280806405834,20.815528132542056,21.207627796513123,21.66200030234444,22.172431864251507,22.731599855016555,23.32924309961004
0.0015299613977541096,0.0019817567414819773,20.000000000000455,20.00799923902582,20.07928421753627,20.23511506506054,20.48298663161728,20.817832458697126,21.210480594960018,21.66532425108079,22.176137655790342,22.735601917004033,23.333469767054282
0.0022317867625876574,0.0015462975804903779,20.000000000000284,20.00796611093233,20.079092752426675,20.23469566080854,20.482319165324327,20.816930877958498,21.209364480966656,21.664023856596316,22.174687915713662,22.73403630211442,23.331816306866358
7.960813877990102E-4,0.003489800915449306,20.000000000000455,20.00817794845773,20.080314989702345,20.237371133873864,20.486575305092344,20.822678301838494,21.21647820407611,21.672311021051257,22.183925975396335,22.74401210434968,23.342351384482924
0,0.0039999999999999975,19.999999999999886,20.008261158916582,20.08079374695808,20.23841795007388,20.4882394369003,20.824924515385703,21.219257551214127,21.675548128014782,22.18753396813878,22.747907818415797,23.346465210137808
0.0035251758753330697,8.096870467015606E-4,20.000000000000455,20.00792874412133,20.078876643432807,20.234222145316096,20.481565458353657,20.815912697941656,21.20810393035441,21.662555100532188,22.173050418225046,22.732267877976255,23.329948625774534
0.0040000000000000036,0,19.999999999999886,20.007914643285744,20.078795051775785,20.23404333472314,20.481280806550387,20.81552813267848,21.207627796632153,21.662000302441356,22.172431864326825,22.731599855073966,23.329243099653354
0.0015998626715049036,0.00297384674325543,20.000000000000455,20.008105560478782,20.079897887272182,20.23645858652668,20.485124098065455,20.820719029986776,21.214053516226045,21.66948666202626,22.180777768177677,22.740612653809762,23.33876147179899
0.003063650569840929,0.0016125357361945957,20.00000000000034,20.007970620242588,20.079118820749443,20.234752769269164,20.48241005693916,20.817053654836457,21.20951647705118,21.664200952085025,22.174885352687568,22.734249521847346,23.332041491626228
0.0024963374604244602,0.0024405785345730947,20.00000000000051,20.008043062976412,20.07953731148075,20.23566930128908,20.483868517468068,20.819023525747298,21.211954960430603,21.66704194825917,22.178052546889603,22.737669803892857,23.335653639843315
8.004313317662311E-4,0.004492790937129312,20.000000000000455,20.008352619724633,20.081319109237143,20.239565907956205,20.490063618423278,20.82738611436764,21.22230286082271,21.679094546659087,22.191486357136284,22.752175129054308,23.350971247402526
0,0.004999999999999997,19.999999999999886,20.008458264047135,20.081924826439035,20.24088846309462,20.49216429527206,20.830219987807425,21.225808017821066,21.683175893255736,22.19603445136744,22.757085269262518,23.35615583096677
0.004507967908014219,8.130749650436192E-4,20.000000000000455,20.007928862402252,20.078877327759187,20.234223644963322,20.48156784559569,20.815915923046077,21.208107923330147,21.662559753160565,22.173055605484137,22.73227348006094,23.32995454234424
0.0050000000000000044,0,19.999999999999886,20.0079146432804,20.078795051762143,20.234043334704666,20.48128080653089,20.815528132660575,21.20762779661669,21.662000302428396,22.17243186431665,22.73159985506601,23.3292430996471
0.0015985884906922296,0.003984235217063942,20.000000000000455,20.00825841351832,20.08077796307049,20.238383448704212,20.48818460000075,20.824850506537643,21.219165984077506,21.675441486030536,22.187415112748226,22.74777948849362,23.34632969796411
0.004030739163951412,0.0016275181279703564,20.000000000000455,20.007971666402966,20.079124868670874,20.23476601864411,20.482431144185966,20.81708213964953,21.20955174089727,21.664242039150395,22.174931159107814,22.734298989970284,23.33209373571333
0.0023917516943648136,0.003472126155726852,20.000000000000455,20.00817527390285,20.080299588439914,20.23733744709193,20.486521741844854,20.822605993419415,21.21638872520242,21.67220679809168,22.18380980592451,22.743886666896287,23.342218921223775
0.003549857989750093,0.0024491817607624217,20.000000000000455,20.008043971825487,20.079542559605045,20.235680793238714,20.483886802544134,20.81904822087057,21.21198552890229,21.66707756142341,22.178092248197515,22.737712677032505,23.33569891754047
0.0031423477687198727,0.00316353347675647,20.000000000000284,20.008130805139672,20.08004341395548,20.236777031669533,20.48563057166814,20.821402868457994,21.214899838974247,21.67047252238433,22.18187669688399,22.74179930291723,23.340014620201657
8.030531359727923E-4,0.0054944116362925,20.000000000000455,20.008572616883043,20.082579135992773,20.242315937539786,20.49443048072419,20.83327613618269,21.22958725964054,21.687575675735843,22.20093685013859,22.76237751004186,23.361743578377116
